serial_timesteps,nupdates,clipfrac,policy_loss,eprewmean,eplenmean,policy_entropy,value_loss,curbestlen,time_elapsed,approxkl,explained_variance,curbestrew,total_timesteps,epbestrew,epbestlen,fps
516096,252,0.010772705,-2.6785601e-05,39.402,577.75,0.91583234,241.3314,129,13616.068659305573,0.0019841944,0.06689608097076416,107.3,33030144,110.0,102,2441
518144,253,0.00223732,-0.0004212464,58.25899999999999,489.28,0.89064145,255.65749,150,13670.957209825516,0.0012719413,0.06049501895904541,105.2,33161216,110.0,102,2388
520192,254,0.0013389587,-9.153469e-05,59.007000000000005,461.78,0.8942854,279.77634,90,13726.262366771698,0.001128843,0.05690497159957886,111.2,33292288,111.2,90,2370
522240,255,0.018157959,0.00018860902,54.437000000000005,507.48,0.8906412,253.37161,138,13779.915033102036,0.0023902014,0.06345677375793457,106.4,33423360,111.2,90,2443
524288,256,0.025043488,-0.0008018091,27.559999999999995,606.08,0.86889946,215.23283,137,13833.74817943573,0.0032965553,0.07128918170928955,106.5,33554432,111.2,90,2434
526336,257,0.021705627,-8.141181e-05,48.529,516.51,0.8867259,229.88922,127,13887.088908195496,0.0028690964,0.06165957450866699,107.5,33685504,111.2,90,2457
528384,258,0.011569977,-0.00026453618,40.751,554.25,0.89279765,215.96112,116,13940.337605953217,0.002164707,0.06286555528640747,108.6,33816576,111.2,90,2461
530432,259,0.019670486,-0.00024312234,51.878,493.03,0.9175691,238.06898,141,13995.11209988594,0.0028916849,0.0543096661567688,106.1,33947648,111.2,90,2393
532480,260,0.034715652,-0.00020471372,55.617999999999995,485.66,0.90403324,268.9728,141,14050.909492492676,0.0040334617,0.05759018659591675,106.1,34078720,111.2,90,2349
534528,261,0.0751667,0.0016603965,41.711999999999996,554.65,0.87654865,268.6889,137,14106.44855761528,0.0059639635,0.06975549459457397,106.5,34209792,111.2,90,2360
536576,262,0.010530472,-0.00023424416,52.289000000000016,478.91,0.87313503,258.88477,140,14160.86025929451,0.001910468,0.07821077108383179,106.2,34340864,111.2,90,2409
538624,263,0.01689148,-0.0002001867,57.88300000000002,463.01,0.8617232,280.92255,135,14216.235499382019,0.0022108408,0.07417488098144531,106.7,34471936,111.2,90,2367
540672,264,0.037130356,0.00082358334,59.876000000000005,473.11,0.86478865,262.77097,147,14270.844998836517,0.003625021,0.0730319619178772,105.5,34603008,111.2,90,2400
542720,265,0.016195297,-0.00039384014,38.406,567.69,0.87059176,245.24225,152,14324.995429754257,0.002316928,0.08044165372848511,105.0,34734080,111.2,90,2420
544768,266,0.017999649,1.4683395e-05,53.88700000000001,482.95,0.87431556,261.64923,122,14380.138817548752,0.00264619,0.07045263051986694,108.0,34865152,111.2,90,2377
546816,267,0.012176514,-0.00011066849,66.564,436.26,0.86010385,267.85834,163,14435.269363880157,0.002407726,0.07663798332214355,103.9,34996224,111.2,90,2377
548864,268,0.007736206,-0.00023889204,54.95099999999999,472.31,0.86743355,264.03467,149,14489.56260728836,0.0020010173,0.07602280378341675,105.3,35127296,111.2,90,2414
550912,269,0.013061523,-0.000112175825,55.46000000000001,497.25,0.87515587,247.97574,133,14544.717308044434,0.0022495203,0.07458049058914185,106.9,35258368,111.2,90,2376
552960,270,0.007493973,-0.00021194149,60.248999999999995,459.37,0.8661074,244.49106,130,14598.421974658966,0.0016610536,0.0793536901473999,107.2,35389440,111.2,90,2440
555008,271,0.011016846,-0.00046985218,43.83800000000001,543.4,0.86072457,250.23755,158,14652.316631555557,0.0020508498,0.07499951124191284,104.4,35520512,111.2,90,2432
557056,272,7.05719e-05,-0.00025899106,49.193000000000005,519.88,0.8671766,258.11166,119,14706.376077890396,0.0005586628,0.07689344882965088,108.3,35651584,111.2,90,2424
559104,273,0.005586624,-0.0004152887,64.41900000000001,447.7,0.8619321,260.93542,148,14760.962236642838,0.0018447082,0.08599269390106201,105.4,35782656,111.2,90,2401
561152,274,0.07056999,0.0025014286,76.11500000000001,370.78,0.85627043,277.1396,119,14816.417344093323,0.0061789346,0.08898621797561646,108.3,35913728,111.2,90,2363
563200,275,0.008987427,-0.0003156597,62.071,471.18,0.869212,258.3938,147,14871.57693862915,0.002306406,0.08256304264068604,105.5,36044800,111.2,90,2376
565248,276,0.003616333,-0.00023377244,58.18500000000001,470.0,0.8421333,289.25443,123,14925.763707876205,0.0017531222,0.09410858154296875,107.9,36175872,111.2,90,2419
567296,277,0.0036354065,-0.0004304414,57.903,462.81,0.8515525,267.34433,108,14979.353380918503,0.0020405015,0.09457743167877197,109.4,36306944,111.2,90,2446
569344,278,0.021240234,-3.0564963e-05,66.09599999999999,440.94,0.8509197,293.69577,165,15033.05128288269,0.0027806454,0.09716284275054932,103.7,36438016,111.2,90,2441
571392,279,0.01004982,-0.00064521155,63.996,431.91,0.8327192,290.01566,131,15086.771927118301,0.002533535,0.09928923845291138,107.1,36569088,111.2,90,2439
573440,280,0.004020691,-0.00039784127,60.856000000000016,433.28,0.82514733,298.04114,128,15140.362322568893,0.0016067879,0.09419703483581543,107.4,36700160,111.2,90,2445
575488,281,0.011850357,-0.00032410945,66.833,443.58,0.8330598,297.81253,145,15193.756131649017,0.0025369164,0.09498172998428345,105.7,36831232,111.2,90,2455
577536,282,0.047275543,0.0006319619,69.724,414.67,0.8307241,283.1203,134,15247.30804157257,0.0043095667,0.10407900810241699,106.8,36962304,111.2,90,2447
579584,283,0.046060562,0.0010909981,68.979,422.12,0.8366747,297.50653,108,15301.028586149216,0.0044501745,0.0969206690788269,109.4,37093376,111.2,90,2439
581632,284,0.04837227,0.0011649703,62.04600000000001,451.41,0.82893836,302.47223,127,15355.707361221313,0.004790361,0.10409188270568848,107.5,37224448,111.2,90,2397
583680,285,0.020513535,6.37127e-05,69.97399999999999,402.16,0.83814853,311.51306,144,15409.368547677994,0.0026040573,0.10431259870529175,105.8,37355520,111.2,90,2442
585728,286,0.033988953,-0.00069802505,75.84100000000001,373.52,0.82948756,321.82706,126,15464.652444839478,0.0046141176,0.10500800609588623,107.6,37486592,111.2,90,2370
587776,287,0.012105942,-0.00048900716,67.786,414.03,0.8228564,311.8212,148,15519.031788110733,0.0024043636,0.11310923099517822,105.4,37617664,111.2,90,2410
589824,288,0.007501602,-0.00045309044,76.08099999999999,381.13,0.8122566,320.06918,152,15573.42657494545,0.0022932072,0.11943632364273071,105.0,37748736,111.2,90,2409
591872,289,0.010816574,-0.00022408064,69.305,408.85,0.80473256,316.34903,93,15627.990467309952,0.0021455525,0.12325900793075562,110.9,37879808,111.2,90,2402
593920,290,0.014200211,-0.00010683783,73.594,355.95,0.79141873,315.52026,102,15682.118467330933,0.0022612445,0.12223672866821289,110.0,38010880,111.2,90,2421
595968,291,0.023683548,5.412847e-05,80.42599999999999,357.7,0.77822995,336.5527,106,15737.603498458862,0.0027686094,0.11778503656387329,109.6,38141952,111.2,90,2363
598016,292,0.057914734,0.001614684,70.77899999999998,404.12,0.7971341,300.18347,130,15791.443074464798,0.00482725,0.12396359443664551,107.2,38273024,111.2,90,2434
600064,293,0.037521362,0.00037666666,75.365,368.27,0.7791004,305.64853,138,15845.404342889786,0.0038404802,0.1246611475944519,106.4,38404096,111.2,90,2429
602112,294,0.05177307,0.0015328354,68.03800000000001,391.49,0.7710389,298.6274,153,15900.872964859009,0.004993068,0.12693732976913452,104.9,38535168,111.2,90,2363
604160,295,0.038700104,-0.0014755783,70.28699999999999,399.03,0.73760664,252.67636,136,15955.360087156296,0.0038035533,0.11692965030670166,106.6,38666240,111.2,90,2405
606208,296,0.018808365,-0.0013551798,76.172,360.2,0.749346,289.99945,135,16010.873704433441,0.0028549535,0.1253027319908142,106.7,38797312,111.2,90,2361
608256,297,0.039922714,0.00037609314,66.426,407.61,0.75616324,296.69324,109,16065.505278348923,0.003904726,0.1326366662979126,109.3,38928384,111.2,90,2399
610304,298,0.058050156,0.0015912298,72.166,380.24,0.77222633,289.4246,134,16119.95252943039,0.004841171,0.13356488943099976,106.8,39059456,111.2,90,2407
612352,299,0.042936325,0.0006058072,77.477,367.17,0.7349952,315.3665,131,16174.01214003563,0.0037386958,0.13915222883224487,107.1,39190528,111.2,90,2424
614400,300,0.052164078,0.0012531559,69.936,382.52,0.7474922,306.727,126,16229.232191801071,0.004534846,0.13718187808990479,107.6,39321600,111.2,90,2373
616448,301,0.045387268,0.0007277073,73.49,367.0,0.7722708,309.38116,120,16283.853152275085,0.0040163347,0.14020472764968872,108.2,39452672,111.2,90,2400
618496,302,0.0053653717,-0.00041980745,83.859,313.36,0.7711151,312.983,121,16338.335649490356,0.0022455014,0.14542627334594727,108.1,39583744,111.2,90,2405
620544,303,0.0030765533,-0.00039318157,82.404,337.92,0.7799417,301.5413,147,16392.912801504135,0.0021009573,0.13608747720718384,105.5,39714816,111.2,90,2401
622592,304,0.004562378,-0.00037962402,85.119,320.78,0.77220523,316.06207,132,16447.18671154976,0.001592159,0.1430872678756714,107.0,39845888,111.2,90,2415
624640,305,0.013950348,-0.00053493364,81.767,334.28,0.7579883,322.0942,135,16502.638305187225,0.002486506,0.1513153314590454,106.7,39976960,111.2,90,2363
626688,306,0.018259048,0.00035425168,84.21099999999998,319.85,0.7496992,326.15118,121,16558.43696951866,0.0025471884,0.15259772539138794,108.1,40108032,111.2,90,2349
628736,307,0.011270523,-0.00022741476,77.274,359.19,0.7509776,303.1262,138,16612.86087322235,0.0016089815,0.14861464500427246,106.4,40239104,111.2,90,2408
630784,308,0.0036830902,-0.00017366675,79.64399999999999,355.51,0.76821613,310.2325,120,16666.865362882614,0.0010916317,0.15388602018356323,108.2,40370176,111.2,90,2427
632832,309,0.007993698,-0.00014317082,85.615,305.81,0.75488144,304.8444,131,16720.876037597656,0.0016345319,0.16328370571136475,107.1,40501248,111.2,90,2426
634880,310,0.040920258,0.0014447755,79.428,347.66,0.7353896,302.5532,132,16774.76754260063,0.004375353,0.16208845376968384,107.0,40632320,111.2,90,2432
636928,311,0.033956528,0.00071876345,78.453,337.39,0.7425253,290.27286,126,16828.714923858643,0.0036000817,0.16597145795822144,107.6,40763392,111.2,90,2430
638976,312,0.047973633,0.0016495265,83.26800000000001,319.27,0.7379023,295.521,136,16882.794024944305,0.0052207913,0.16845226287841797,106.6,40894464,111.2,90,2423
641024,313,0.012945175,-0.0003392809,73.27100000000002,399.22,0.7484246,274.3024,142,16936.500910043716,0.0023950883,0.17336273193359375,106.0,41025536,111.2,90,2440
643072,314,0.030540466,0.0002750479,78.184,340.08,0.7337383,295.9417,148,16991.922249555588,0.003656056,0.1834905743598938,105.4,41156608,111.2,90,2365
645120,315,0.06327057,0.0022117656,69.44999999999999,377.37,0.72773916,279.98956,135,17046.95652604103,0.0062246416,0.17521673440933228,106.7,41287680,111.2,90,2381
647168,316,0.012420654,-0.00029016525,84.71900000000001,324.78,0.72519857,286.72116,120,17102.12109065056,0.0017461664,0.17227870225906372,108.2,41418752,111.2,90,2376
649216,317,0.012260437,-0.00042026554,80.771,344.24,0.72140115,303.63147,129,17156.603627204895,0.0018530565,0.16996759176254272,107.3,41549824,111.2,90,2405
651264,318,0.0102825165,-0.00019601888,85.89400000000002,313.03,0.72958404,301.91425,140,17211.215408086777,0.0019346967,0.18218648433685303,106.2,41680896,111.2,90,2400
653312,319,0.008960724,-0.00033938244,87.34100000000001,298.56,0.711744,319.04062,119,17265.43527841568,0.0015948705,0.1849745512008667,108.3,41811968,111.2,90,2417
655360,320,0.010261536,-0.00031163095,88.75299999999999,284.44,0.73734623,291.3962,112,17320.940096616745,0.0017827045,0.20107388496398926,109.0,41943040,111.2,90,2361
657408,321,0.008447647,-0.00010143953,86.488,287.07,0.72420645,311.8191,124,17375.171981811523,0.0019313068,0.1927528977394104,107.8,42074112,111.2,90,2417
659456,322,0.012237549,1.8474067e-05,81.727,314.66,0.73485976,306.66174,131,17429.418946504593,0.0017642442,0.20263022184371948,107.1,42205184,111.2,90,2416
661504,323,0.014135361,-0.00060274283,86.117,320.81,0.7278605,311.1034,129,17482.994562864304,0.0021155067,0.1998356580734253,107.3,42336256,111.2,90,2446
663552,324,0.027086258,0.0005191982,75.527,346.63,0.713245,316.6863,125,17536.9406850338,0.002927057,0.2016136646270752,107.7,42467328,111.2,90,2429
665600,325,0.015340805,-0.00024372697,85.307,308.89,0.69502574,321.8557,124,17591.514544725418,0.0021956963,0.20459973812103271,107.8,42598400,111.2,90,2401
667648,326,0.024272919,0.0003295836,86.538,296.58,0.71198535,315.54248,102,17647.146914482117,0.0030229911,0.2117389440536499,110.0,42729472,111.2,90,2356
669696,327,0.021966934,0.00034936832,85.31200000000001,318.85,0.70621324,314.30258,126,17702.720479488373,0.0026502048,0.21981751918792725,107.6,42860544,111.2,90,2358
671744,328,0.044107437,0.0014785107,82.00299999999999,321.91,0.68694514,317.53845,130,17757.676198005676,0.0045270426,0.20707672834396362,107.2,42991616,111.2,90,2385
673792,329,0.06048584,0.0020996823,84.999,311.97,0.6695307,308.80115,120,17811.992511034012,0.005513024,0.20630204677581787,108.2,43122688,111.2,90,2413
675840,330,0.06018448,0.0026168253,82.337,308.56,0.6635596,310.14386,140,17866.18787765503,0.005024439,0.21745222806930542,106.2,43253760,111.2,90,2418
677888,331,0.024227142,-0.00082731433,81.007,311.85,0.6585022,296.76343,136,17921.35409474373,0.002407504,0.21059256792068481,106.6,43384832,111.2,90,2376
679936,332,0.018241882,-0.0009008307,87.26400000000001,299.33,0.66070956,310.88043,124,17976.216369390488,0.0025119598,0.22039735317230225,107.8,43515904,111.2,90,2389
681984,333,0.034313202,0.000410474,81.03300000000002,321.6,0.6761441,305.7813,120,18031.83995604515,0.003148857,0.22030305862426758,108.2,43646976,111.2,90,2356
684032,334,0.09632492,0.005477412,83.40900000000002,317.86,0.66662127,292.94034,120,18086.98987841606,0.008541895,0.23344439268112183,108.2,43778048,111.2,90,2376
686080,335,0.02238655,3.8480975e-05,86.061,321.37,0.66481763,280.6601,127,18141.702657461166,0.0023066949,0.2343040108680725,107.5,43909120,111.2,90,2395
688128,336,0.012105942,-0.00047417684,88.527,296.71,0.6640557,294.37158,129,18196.602911233902,0.0022007683,0.23372787237167358,107.3,44040192,111.2,90,2387
690176,337,0.0059070587,-0.00021657797,80.055,341.39,0.66710943,283.5206,114,18251.112966537476,0.0010191258,0.23035567998886108,108.8,44171264,111.2,90,2404
692224,338,0.006383896,-0.00050714053,83.46900000000001,317.26,0.65780944,300.31403,121,18305.25026202202,0.0019367082,0.238822340965271,108.1,44302336,111.2,90,2421
694272,339,0.0062351227,-0.00053030066,90.809,283.9,0.6598374,302.42426,122,18360.46881866455,0.0019723442,0.22500824928283691,108.0,44433408,111.2,90,2373
696320,340,0.006044388,-0.00034026528,82.811,323.84,0.6598798,290.92166,126,18415.401985883713,0.001890635,0.2477063536643982,107.6,44564480,111.2,90,2386
698368,341,0.006591797,-0.00016535193,89.20600000000002,279.91,0.6532729,296.43008,127,18470.521810293198,0.0019169698,0.247697114944458,107.5,44695552,111.2,90,2378
700416,342,0.006761551,-0.00017335285,91.41999999999999,277.79,0.6379234,304.02975,123,18525.19758439064,0.0015442795,0.24675345420837402,107.9,44826624,111.2,90,2397
702464,343,0.0076084137,-0.00028459518,87.97,302.28,0.6428151,301.90494,127,18580.01963543892,0.001238994,0.23878246545791626,107.5,44957696,111.2,90,2390
704512,344,0.0067596436,-0.00041307285,91.852,263.46,0.63448876,311.51993,134,18635.85352087021,0.0020503318,0.26032644510269165,106.8,45088768,111.2,90,2347
706560,345,0.004137039,-0.00027583403,90.45,267.47,0.63126445,308.00388,117,18689.873712062836,0.0016012081,0.2534598112106323,108.5,45219840,111.2,90,2426
708608,346,0.0017757416,-0.00014714297,88.013,271.82,0.65001065,299.80673,108,18745.44557595253,0.0010716466,0.259310245513916,109.4,45350912,111.2,90,2358
710656,347,0.0042972565,-0.0003198004,91.646,265.52,0.6386514,314.88885,126,18800.61489534378,0.001505954,0.24610787630081177,107.6,45481984,111.2,90,2375
712704,348,0.003189087,-0.00020924577,86.48899999999999,297.07,0.6405514,305.5414,110,18854.693990707397,0.0016722055,0.25713545083999634,109.2,45613056,111.2,90,2423
714752,349,0.005914688,-2.4532153e-05,91.24299999999998,269.55,0.63425875,313.05716,134,18910.03273177147,0.0013444519,0.2497028112411499,106.8,45744128,111.2,90,2368
716800,350,0.0016899109,-0.00016277524,88.944,292.54,0.62879694,312.22723,127,18965.868597507477,0.0008361666,0.2634505033493042,107.5,45875200,111.2,90,2347
718848,351,0.031965256,0.0008761276,88.887,273.09,0.63194597,314.43738,104,19021.201516389847,0.003649225,0.25117242336273193,109.8,46006272,111.2,90,2369
720896,352,0.08917236,0.0040285466,90.43,257.66,0.6356672,308.68384,94,19077.16163802147,0.0070806323,0.2576218247413635,110.8,46137344,111.2,90,2342
722944,353,0.038202286,0.0008302005,83.895,302.99,0.63770646,302.1288,125,19133.0168902874,0.0033393393,0.26721489429473877,107.7,46268416,111.2,90,2346
724992,354,0.0018806458,-9.9969286e-05,88.82300000000004,273.73,0.6238565,306.67715,118,19188.010915517807,0.0012427103,0.26045089960098267,108.4,46399488,111.2,90,2383
727040,355,0.0057315826,-0.00022398663,86.99599999999998,302.01,0.6120614,306.76703,129,19242.683346033096,0.0014489713,0.26649701595306396,107.3,46530560,111.2,90,2397
729088,356,0.0023345947,-0.00019780236,88.83699999999999,273.59,0.6152699,299.82437,98,19297.385313749313,0.0010157039,0.275951623916626,110.4,46661632,111.2,90,2396
731136,357,0.0048923492,-0.00025739253,89.53700000000002,276.6,0.61438787,306.53955,123,19352.20354437828,0.0016675662,0.270425021648407,107.9,46792704,111.2,90,2391
733184,358,0.0055618286,-0.0001655751,91.88199999999999,273.17,0.60381854,303.28033,117,19407.10045361519,0.0012227577,0.2618902325630188,108.5,46923776,111.2,90,2387
735232,359,0.0038814545,-0.00016982871,82.735,314.59,0.60871077,299.6206,118,19462.884858846664,0.0010128248,0.270283579826355,108.4,47054848,111.2,90,2349
737280,360,0.004014969,-0.00039981204,89.17499999999998,290.23,0.6044482,307.09708,114,19517.759615182877,0.0018690578,0.2761869430541992,108.8,47185920,111.2,90,2388
739328,361,0.0068893433,-0.00027377444,90.31599999999999,278.82,0.5992464,314.4866,121,19572.455448150635,0.0019318552,0.26654577255249023,108.1,47316992,111.2,90,2397
741376,362,0.018993378,5.2366297e-05,90.59299999999999,286.06,0.60935336,317.16736,129,19627.827934026718,0.0023212756,0.23868972063064575,107.3,47448064,111.2,90,2367
743424,363,0.026735306,0.00014106432,94.34499999999998,258.55,0.6059898,310.25568,133,19682.32848906517,0.0028912197,0.26024365425109863,106.9,47579136,111.2,90,2405
745472,364,0.03802681,0.0011044499,91.70600000000002,264.92,0.59524024,326.84305,122,19737.25311732292,0.003543683,0.246457040309906,108.0,47710208,111.2,90,2386
747520,365,0.012716293,-0.00054508436,92.52199999999999,256.76,0.5958246,323.1194,134,19791.932933807373,0.0018193425,0.24619537591934204,106.8,47841280,111.2,90,2397
749568,366,0.016716003,0.0001462436,90.87900000000002,273.19,0.5938656,320.69537,120,19846.482529640198,0.0019553632,0.2597520351409912,108.2,47972352,111.2,90,2402
751616,367,0.037843704,0.0009621871,94.569,246.3,0.5840025,308.2363,128,19901.568408727646,0.0034607295,0.2560114860534668,107.4,48103424,111.2,90,2379
753664,368,0.015995026,0.00013175263,89.7,274.97,0.592839,308.93552,135,19957.37922811508,0.0018527886,0.2711590528488159,106.7,48234496,111.2,90,2348
755712,369,0.009220123,-0.00044781255,91.89699999999998,263.01,0.57781464,317.7225,129,20013.464208126068,0.0016817753,0.24384623765945435,107.3,48365568,111.2,90,2337
757760,370,0.009693146,-0.0005212812,84.05,321.46,0.6052529,307.98114,132,20068.537944555283,0.0021519577,0.26369667053222656,107.0,48496640,111.2,90,2380
759808,371,0.014051437,-0.0005498711,87.06299999999999,301.34,0.59603214,312.36502,114,20124.43717765808,0.0022659153,0.2553437352180481,108.8,48627712,111.2,90,2345
761856,372,0.0030155182,-0.0002917237,91.53099999999999,266.67,0.6046079,313.44434,133,20179.73226571083,0.00090050406,0.2668660283088684,106.9,48758784,111.2,90,2370
763904,373,0.00431633,-0.00021931363,86.13199999999999,290.63,0.5947586,315.3336,126,20234.02705860138,0.0017502083,0.27520179748535156,107.6,48889856,111.2,90,2414
765952,374,0.0029773712,-0.00016077387,91.98899999999999,262.09,0.5956819,307.96268,140,20289.999578237534,0.0009441201,0.2785415053367615,106.2,49020928,111.2,90,2341
768000,375,0.0026512146,-0.00034403562,87.10600000000001,290.9,0.58925897,314.36578,121,20345.39914417267,0.0010871782,0.27624762058258057,108.1,49152000,111.2,90,2366
770048,376,0.0055656433,-0.00022428845,86.969,282.26,0.5795693,320.1428,118,20401.3111307621,0.0016832758,0.26237601041793823,108.4,49283072,111.2,90,2344
772096,377,0.0012016296,-0.00022108389,82.84499999999998,303.48,0.5853768,316.5308,120,20455.952495336533,0.0008698429,0.28193604946136475,108.2,49414144,111.2,90,2398
774144,378,0.003396988,-0.00015751427,96.80300000000001,233.97,0.5933975,312.74576,99,20511.346204042435,0.0014025122,0.2850871682167053,110.3,49545216,111.2,90,2366
776192,379,0.005613327,-0.00024676617,91.888,273.11,0.571239,325.40933,115,20565.7974755764,0.0014327115,0.2659186124801636,108.7,49676288,111.2,90,2407
