total_secs,tcount,opt_vf,tps,ev,rank,n_updates,best_ext_ret,retstd,recent_best_ext_ret,vpredstd,rew_mean,vpredmean,opt_feat_var,ups,eprew,opt_tot,eplen,epcount,opt_dyn_loss,advstd,opt_clipfrac,eprew_recent,opt_pg,retmean,advmean,opt_ent,opt_approxkl
111192.23709726334,215001634.0,38.287148,553.2815350144609,0.9844666915014386,0,840,393.75,80.47632,384.65,81.08072,0.5843508,56.175163,0.2488076,0.002161255996150238,325.8575,36.835976,549.45,95623.0,0.0769651,10.029981,0.0,318.2742980561555,-1.4503819,56.754917,0.579764,0.7890962,2.035499e-11
111653.3348300457,215257795.0,33.113266,555.1968309521723,0.9861528864130378,0,841,393.75,80.50194,385.8,80.752335,0.6117097,59.49312,0.25105163,0.002168737620906923,333.07550000000003,32.807335,546.0,96093.0,0.07840746,9.472965,0.0,327.87063829787235,-0.30516192,59.800316,0.30720982,0.7710823,1.9809836e-11
112119.9742026329,215518085.0,46.117516,548.6035149169921,0.9861220363527536,0,842,393.75,80.80917,389.5,80.987656,0.62242085,62.076782,0.2670787,0.0021429824801445004,330.066,46.689213,537.04,96568.0,0.08248805,9.519707,0.0,329.63473684210527,0.57248205,62.000275,-0.076507226,0.784863,1.9008312e-11
112588.6549384594,215773256.0,73.3817,546.2140438705216,0.9844106063246727,0,843,393.75,77.87786,387.6,77.598625,0.58337355,59.335102,0.23909645,0.0021336486088692247,305.21000000000004,73.85456,577.31,97029.0,0.07698049,9.723635,0.0,320.27212581344907,0.4736739,59.099205,-0.23590471,0.8140416,1.9646002e-11
113047.58871126175,216029005.0,41.79357,557.8146895505345,0.9848312102258205,0,844,393.75,78.41129,385.05,77.94584,0.57990384,56.024567,0.24590391,0.0021789636310567753,308.713,41.456577,564.79,97492.0,0.07852013,9.657264,0.0,317.02246220302374,-0.33617792,56.27549,0.25093827,0.81471205,1.9165914e-11
113504.192009449,216285446.0,42.18006,560.6617407634511,0.9844948258250952,0,845,393.75,77.73905,391.25,77.2392,0.57084924,53.134186,0.24437103,0.002190084924857231,338.7065,41.399445,537.2,97950.0,0.07712469,9.680049,0.0,314.93864628820967,-0.7798074,53.92834,0.7941523,0.8085148,2.2478639e-11
113965.18776226044,216539696.0,40.92253,555.3196497771544,0.9843576475977898,0,846,393.75,76.43822,388.25,75.42715,0.5758065,56.36242,0.24348663,0.0021692173819420095,334.7835,40.04686,544.37,98406.0,0.07654205,9.5600815,0.0,317.74517543859645,-0.8748697,56.553425,0.19101605,0.8018122,2.0599421e-11
114425.77465581894,216797919.0,56.42337,555.8126025300886,0.9836809244006872,0,847,393.75,77.168655,386.35,76.03252,0.5913678,56.483025,0.24125311,0.0021711429786331585,339.2755,56.5254,546.77,98872.0,0.07655893,9.857998,0.0,319.30429184549354,0.10282393,56.86812,0.38509613,0.7957898,1.9785272e-11
114885.32205677032,217048332.0,39.31252,557.0698462661563,0.9840996470302343,0,848,393.75,76.702614,393.7,75.804276,0.57516706,58.347385,0.25284556,0.002176054086977173,313.57149999999996,39.285194,558.7,99326.0,0.078700766,9.671939,0.0,321.6492290748899,-0.026521621,58.088726,-0.25865027,0.80490655,2.1279067e-11
115350.37458896637,217306947.0,79.74514,550.4754458407767,0.9829439148306847,0,849,393.75,77.85186,389.55,77.33384,0.5943761,61.706417,0.24439399,0.002150294710315534,319.55349999999993,81.184784,532.37,99797.0,0.075181976,10.167371,0.0,317.86486199575376,1.4404477,60.982174,-0.7242558,0.806888,1.9549369e-11
115797.17135000229,217564282.0,39.51863,572.9674481221664,0.983739297837019,0,850,393.75,78.77283,386.25,78.56597,0.6012279,62.428085,0.24731164,0.0022381540942272124,307.721,39.93857,568.25,100265.0,0.07883083,10.04491,0.0,323.76474358974366,0.4207466,61.816288,-0.6118141,0.80783933,2.0806868e-11
116258.75278759003,217818468.0,35.38995,554.615023814382,0.9846402117982507,0,851,393.75,78.62652,387.85,78.51119,0.61278504,63.843365,0.25438154,0.0021664649367749297,319.31000000000006,35.610424,533.13,100739.0,0.07911826,9.744547,0.0,327.0371308016878,0.22125235,63.222687,-0.6206846,0.7768179,2.0238108e-11
116727.85996198654,218074374.0,82.12567,545.7175118443507,0.9829427599906921,0,852,393.75,77.80892,386.95,77.64961,0.58773863,60.748425,0.26420212,0.002131709030641995,310.93800000000005,83.34413,560.61,101203.0,0.08192265,10.1621065,0.0,319.67877155172414,1.2192621,60.296192,-0.45222956,0.7991344,2.1213054e-11
117195.04700541496,218332272.0,44.344906,547.9604017298105,0.9845094429329038,0,853,393.75,78.22642,390.9,77.94692,0.6012572,60.125706,0.23441437,0.0021404703192570724,320.31249999999994,44.611145,542.36,101677.0,0.073436,9.736143,0.0,319.535970464135,0.26708844,60.223312,0.09760627,0.85110986,2.1372279e-11
117651.33558821678,218588040.0,58.73671,561.0484453238867,0.9839756898581982,0,854,393.75,79.99882,389.95,80.691246,0.6075075,60.382683,0.2489579,0.002191595489546432,305.727,58.29941,552.68,102150.0,0.07825624,10.126823,0.0,325.3053911205074,-0.43648565,60.677338,0.29465142,0.8127974,2.2555945e-11
118114.95750641823,218840672.0,33.797234,552.17406673333,0.9835677109658718,0,855,393.75,78.705925,390.75,79.02574,0.5869183,58.382137,0.2567352,0.0021569299481770704,330.0525,33.07764,547.67,102612.0,0.0798354,10.089193,0.0,320.03528138528134,-0.7188449,58.80864,0.4264988,0.74896485,1.9357899e-11
118581.64172911644,219102439.0,44.60093,548.5507920535514,0.9842823594808578,0,856,393.75,77.08187,391.55,76.29543,0.5820584,56.29798,0.24059954,0.002142776531459185,332.048,44.59719,543.92,103086.0,0.074282505,9.663754,0.0,310.1931434599156,-0.0029455565,56.544815,0.24683172,0.7937423,2.0516847e-11
119052.20958733559,219358596.0,47.66717,544.0235569187112,0.9850371377542615,0,857,393.75,78.96047,389.1,78.52761,0.61791885,58.33086,0.24681184,0.0021250920192137156,339.57499999999993,47.198494,532.49,103563.0,0.07729231,9.658665,0.0,327.4073375262055,-0.46787244,58.98152,0.6506616,0.80545753,2.1876117e-11
119522.78923916817,219614157.0,44.61632,544.0099226625248,0.9844223409891129,0,858,393.75,78.170944,386.5,77.75424,0.58747643,54.70685,0.24195212,0.0021250387604004875,304.49050000000005,43.488384,562.68,104031.0,0.074942976,9.756554,0.0,317.18012820512826,-1.1271163,55.661633,0.9547872,0.82092345,2.0643135e-11
120004.37470459938,219868587.0,37.915638,531.5775046715263,0.9860073104500771,0,859,393.75,80.134186,387.35,79.995186,0.62675965,59.14002,0.24838273,0.0020764746276231497,322.8035,37.64439,537.39,104508.0,0.07808063,9.479129,0.0,331.85901467505244,-0.27045828,59.89169,0.7516684,0.79144466,2.1592316e-11
120473.9314262867,220122636.0,40.127792,545.1950492372533,0.984958166256547,0,860,393.75,80.14087,390.55,80.436005,0.5914535,54.633854,0.26778525,0.002129668161083021,323.92,38.424488,533.35,104976.0,0.08166968,9.828889,0.0,319.2212606837607,-1.7025354,55.74427,1.1104109,0.768537,2.0478978e-11
120940.10718607903,220381343.0,44.605103,549.1491022914682,0.9858510373160243,0,861,393.75,80.616425,389.9,80.79129,0.6199491,57.833332,0.25473654,0.002145113680826048,338.17949999999996,43.613785,517.7,105459.0,0.079338044,9.589276,0.0,323.32173913043476,-0.99051124,58.824207,0.99087614,0.806138,2.045387e-11
121405.4950735569,220636998.0,47.115986,550.0787770549156,0.9856642326340079,0,862,393.75,80.84637,388.45,81.2036,0.6236862,58.478798,0.26571995,0.002148745222870764,340.9965,46.472458,537.77,105934.0,0.07974591,9.679902,0.0,331.08442105263157,-0.64278585,59.38482,0.9060215,0.7422037,2.0399024e-11
121871.82388925552,220892132.0,45.792683,548.9688635613851,0.9845760278403759,0,863,393.75,78.60486,387.1,78.50247,0.57485557,56.5158,0.2683869,0.0021444096232866605,302.28099999999995,45.229115,555.13,106399.0,0.08180226,9.762196,0.0,312.69075268817204,-0.56279606,56.79216,0.276365,0.77179056,2.067929e-11
122345.65130615234,221146902.0,58.930286,540.2811041973667,0.984010249376297,0,864,393.75,79.14882,389.1,78.962814,0.5889006,57.848736,0.24219003,0.002110473063270964,305.37850000000003,59.058453,551.52,106866.0,0.076414816,10.008414,0.0,317.9218415417559,0.12896545,58.01021,0.16147895,0.8008297,2.1035663e-11
122810.78322339058,221403964.0,44.00709,550.3814950391367,0.9868285059928894,0,865,393.75,82.495224,386.5,83.25048,0.6157307,55.23745,0.3038237,0.0021499277149966273,331.46899999999994,42.28975,534.68,107346.0,0.095419645,9.467739,0.0,324.0808333333334,-1.7165954,56.676376,1.4389433,0.74607474,2.0886615e-11
123271.15852117538,221660769.0,33.174595,556.0680627996311,0.9858626741915941,0,866,393.75,79.454895,386.35,79.000946,0.60172075,54.99849,0.26762378,0.0021721408703110593,309.235,31.702862,555.55,107821.0,0.08289833,9.447226,0.0,318.62399999999997,-1.4709626,55.991596,0.9931082,0.7706844,2.0417935e-11
123737.45498204231,221916481.0,59.177757,549.0069547687547,0.9851114023476839,0,867,393.75,80.57075,387.75,80.70509,0.5944346,53.604855,0.24856943,0.002144558417065448,326.457,58.4307,533.26,108295.0,0.076948956,9.831149,0.0,317.8255274261603,-0.7462501,54.825558,1.2207025,0.8081151,2.1705197e-11
124200.28374791145,222169430.0,46.66755,553.1203306243523,0.9844262106344104,0,868,393.75,79.970505,387.25,79.77443,0.6015054,58.11293,0.26051995,0.002160626291501376,338.87199999999996,45.639416,516.99,108764.0,0.08051771,9.9799185,0.0,321.65330490405114,-1.0273479,58.581024,0.4680863,0.78566176,2.0148752e-11
124660.33816289902,222430709.0,47.14381,556.4559140399077,0.9852122683078051,0,869,393.75,79.59497,388.85,79.25013,0.63028187,60.05506,0.25151736,0.0021736559142183894,331.65600000000006,47.466324,532.06,109250.0,0.07839443,9.6791315,0.0,328.39629629629627,0.32331336,60.3892,0.3341354,0.79789495,2.0813953e-11
125123.468085289,222685087.0,32.214046,552.7606566185808,0.985255497507751,0,870,393.75,77.94256,388.0,76.68713,0.6120166,54.957405,0.27557716,0.002159221314916331,329.83799999999997,31.194836,536.17,109725.0,0.08521118,9.464326,0.0,324.8578947368421,-1.0184231,55.971375,1.013967,0.78674984,2.0402987e-11
125586.01547431946,222938908.0,36.59574,553.4568047970185,0.9836823865771294,0,871,393.75,75.83955,392.9,74.165306,0.5963163,59.118847,0.25048935,0.0021619406437383536,316.9205,36.640324,546.51,110193.0,0.079039335,9.687776,0.0,321.5287393162393,0.045357972,58.929638,-0.18919684,0.77461666,2.1434696e-11
126053.23537302017,223199002.0,41.906193,547.9218687215745,0.9848732938989997,0,872,393.75,75.521675,391.35,73.09826,0.63003784,58.74395,0.26369438,0.00214031979969365,350.88249999999994,41.040134,514.13,110678.0,0.081531554,9.288462,0.0,327.94659793814435,-0.8652632,59.084854,0.3409117,0.7949381,2.0990286e-11
126517.67967629433,223455246.0,40.61361,551.1963397877806,0.9863539049401879,0,873,393.75,78.409706,389.9,77.28832,0.6354591,60.54697,0.26781908,0.002153110702296018,332.1175,40.616074,527.67,111161.0,0.081488706,9.159548,0.0,333.69130434782613,0.0032275086,60.705784,0.15881826,0.76400864,2.0530964e-11
126985.72757005692,223708004.0,60.792244,546.9525734685878,0.9830992370843887,0,874,393.75,77.663246,389.85,77.09864,0.5969338,60.55426,0.25544488,0.0021365334901116712,316.60400000000004,60.774628,542.11,111630.0,0.07974896,10.09645,0.0,320.2987206823027,-0.016848885,60.46497,-0.08929781,0.7690941,1.8703953e-11
127446.22272014618,223963715.0,36.15194,555.923335892628,0.9860065672546625,0,875,393.75,79.766556,391.55,79.56144,0.61160374,59.828175,0.26873407,0.002171575530830578,328.586,35.720253,532.56,112111.0,0.081751496,9.435892,0.0,323.0556133056133,-0.43091607,59.793465,-0.034718763,0.7708115,2.021062e-11
127901.57246351242,224217521.0,45.046043,562.2052141887277,0.9846525313332677,0,876,393.75,77.742096,387.95,76.699814,0.6091909,59.32163,0.26053038,0.002196114117924718,334.8165000000001,44.868732,518.83,112586.0,0.081394486,9.631071,0.0,321.5863157894737,-0.1765384,59.540306,0.21867202,0.77256227,1.9683276e-11
128369.73625612259,224476062.0,33.781548,546.8171696335487,0.9860381176695228,0,877,393.75,79.335464,389.85,78.73584,0.6263125,60.176212,0.29392532,0.0021360045688810494,307.4775,33.1647,548.3,113072.0,0.089202195,9.374311,0.0,326.3972222222222,-0.6161079,60.24932,0.073106155,0.74184155,1.9391128e-11
128831.50081419945,224728887.0,52.915497,554.3950819139957,0.9837796874344349,0,878,393.75,77.51335,389.0,76.5165,0.584217,57.77784,0.28445336,0.0021656057887265456,297.392,52.666042,549.53,113541.0,0.08670574,9.872022,0.0,315.6296375266524,-0.24867767,57.711517,-0.06633132,0.77729183,2.0548615e-11
129300.77980732918,224985945.0,51.27408,545.517706413144,0.9850183743983507,0,879,393.75,79.67368,387.6,79.56078,0.60052,60.541847,0.29538658,0.002130928540676344,306.226,51.79207,559.36,114015.0,0.086573035,9.752015,0.0,317.3933544303797,0.518735,60.458637,-0.083212346,0.74518013,2.0294962e-11
129764.23805069923,225242350.0,39.916046,552.3690724292338,0.9831837564706802,0,880,393.75,77.81057,389.6,77.228035,0.5957533,62.424286,0.25826895,0.0021576916891766942,311.992,40.412704,542.48,114492.0,0.08008318,10.090277,0.0,314.967714884696,0.49743134,61.5859,-0.8383965,0.7712533,2.154716e-11
130230.93276929855,225494458.0,57.667377,548.5384552204215,0.9859948121011257,0,881,393.75,77.04314,387.6,75.83295,0.5852179,56.573357,0.26396236,0.0021427283407047712,326.336,58.447807,533.86,114959.0,0.0827053,9.117556,0.0,318.36895074946466,0.78119236,56.637245,0.06389684,0.76247174,1.9868789e-11
130693.38539147377,225754285.0,59.164673,553.5702204387226,0.9817151166498661,0,882,393.75,77.66847,389.0,77.342575,0.56392986,58.6286,0.26315597,0.0021623836735887602,298.43949999999995,60.566963,557.33,115431.0,0.08259193,10.502457,0.0,299.63103813559314,1.4030217,57.956924,-0.6716744,0.73240066,2.0991398e-11
131150.59926629066,226009812.0,50.74004,559.9130168622357,0.9824061449617147,0,883,396.75,78.82671,396.75,78.7902,0.5934976,60.328003,0.26914057,0.0021871602221181083,315.4585,50.642666,537.19,115904.0,0.082827576,10.455719,0.0,316.7728329809725,-0.096636996,60.19116,-0.13685137,0.73590124,2.0779777e-11
131612.69534683228,226262856.0,33.56361,553.9973412021784,0.9844257533550262,0,884,396.75,79.19334,387.45,79.51044,0.5822317,61.503323,0.27090827,0.0021640521140710092,294.171,33.569077,563.62,116373.0,0.08178686,9.883076,0.0,313.43763326226014,0.0062240446,60.82396,-0.6793578,0.75931716,1.9903553e-11
132077.93423056602,226524802.0,50.689617,550.2549527792817,0.9841776099056005,0,885,396.75,78.57498,388.4,78.18913,0.60851026,64.46007,0.25693482,0.002149433409294069,322.5375,51.96911,540.21,116860.0,0.08008376,9.883718,0.0,313.8245379876797,1.280255,63.466984,-0.9930752,0.7652158,2.1506037e-11
132557.51140785217,226775475.0,49.16322,533.8035505539772,0.9821293391287327,0,886,396.75,77.63157,389.55,77.61516,0.5990729,67.528915,0.26530072,0.002085170119351473,313.42499999999995,50.13483,539.79,117330.0,0.08288168,10.37788,0.0,323.566914893617,0.9723755,65.89389,-1.6350199,0.7628467,2.0263492e-11
133032.031873703,227039130.0,37.448242,539.4920101938785,0.9813679717481136,0,887,396.75,76.368454,390.15,75.55594,0.5881482,65.32293,0.26424795,0.002107390664819838,311.25,39.087746,560.09,117810.0,0.0813587,10.4242325,0.0,308.215625,1.6402748,63.53463,-1.7883048,0.77070946,2.0082212e-11
133488.10065340996,227290532.0,45.178234,561.3188435404232,0.9840806741267443,0,888,396.75,77.375755,391.7,76.67209,0.60954547,62.907295,0.25008237,0.0021926517325797784,328.1225,45.220257,520.92,118287.0,0.07765874,9.762639,0.0,323.5493710691824,0.042803552,62.4303,-0.47698987,0.78160423,1.9945948e-11
133946.37831139565,227544427.0,38.83105,558.6133112515716,0.9843097571283579,0,889,396.75,78.01356,387.1,77.73666,0.60519016,65.031,0.26378638,0.0021820832470764518,322.0905,39.48302,541.04,118760.0,0.080315195,9.772033,0.0,322.9579281183932,0.65271556,64.10462,-0.92639667,0.74511665,2.027505e-11
134402.92979359627,227801729.0,36.26615,560.7253726700329,0.9850833462551236,0,890,396.75,78.24177,392.55,77.67036,0.63055325,64.93955,0.24960345,0.0021903334869923163,309.297,37.04596,524.25,119250.0,0.077283934,9.555961,0.0,324.5411224489796,0.78057367,64.38663,-0.5529337,0.76410806,2.0695008e-11
134853.32675457,228062314.0,52.70297,568.3874941041755,0.9845715714618564,0,891,396.75,77.9263,387.9,76.86551,0.65905976,65.184555,0.27703846,0.0022202636488444357,334.8299999999999,52.61834,517.54,119749.0,0.08457965,9.679321,0.0,333.7392785571143,-0.08388522,64.92876,-0.25579455,0.74205005,2.0972907e-11
135317.99423599243,228313729.0,34.72868,550.9316021348029,0.9839541502296925,0,892,396.75,77.215645,390.9,76.14503,0.6031312,60.718285,0.25187483,0.002152076570839074,295.8855,34.77473,538.91,120222.0,0.07784552,9.781076,0.0,322.44862579281187,0.046807863,60.367043,-0.3512449,0.75576097,2.122744e-11
135781.9570183754,228573484.0,41.468906,551.7683954845585,0.9848801959306002,0,893,396.75,77.7832,389.5,76.47357,0.63619024,63.046898,0.25350747,0.0021553452948615565,344.4895,41.705368,503.86,120718.0,0.079881,9.564425,0.0,324.20574596774196,0.237246,62.57541,-0.47149393,0.78470767,2.2176708e-11
136243.89924120903,228827719.0,56.58583,554.1818594317959,0.9845315283164382,0,894,396.75,77.26714,389.1,75.57318,0.64178735,60.194443,0.24561845,0.002164772888405453,338.099,56.883446,525.82,121207.0,0.07537881,9.609893,0.0,331.47218813905937,0.2983893,60.48636,0.291915,0.77452177,1.9292084e-11
136707.3462281227,229085541.0,47.27213,552.3824886743326,0.984511025249958,0,895,396.75,78.55232,388.75,77.62767,0.63718593,61.69361,0.2627799,0.0021577440963841117,330.099,46.318306,515.77,121701.0,0.080841094,9.776207,0.0,324.3477732793522,-0.95307565,61.805206,0.11160741,0.74612576,1.9604382e-11
137166.66072034836,229340117.0,47.1431,557.352324677435,0.9844472222030163,0,896,396.75,78.28127,389.9,77.1911,0.6316945,60.88938,0.25646764,0.0021771575182712305,303.91900000000004,47.147243,536.05,122189.0,0.080018505,9.762518,0.0,328.5598360655738,0.0049200896,61.003914,0.1145201,0.7780143,2.023797e-11
137630.36049103737,229596106.0,40.576813,552.081359927373,0.9843638744205236,0,897,396.75,78.718735,387.05,78.17308,0.6333089,63.305656,0.26214904,0.002156567812216301,316.43100000000004,40.35854,529.97,122676.0,0.080546625,9.843345,0.0,327.6418891170431,-0.21751505,63.161198,-0.14445075,0.75798965,2.080446e-11
138096.24254202843,229851031.0,33.102673,549.4953056367337,0.9860598836094141,0,898,396.75,78.91673,389.15,77.99047,0.6470559,62.394993,0.26653877,0.0021464660376434913,314.487,32.3726,515.24,123173.0,0.08256465,9.317563,0.0,329.70010060362176,-0.72931457,62.565746,0.17073944,0.75909317,2.2312045e-11
138559.8226890564,230110523.0,40.26438,552.2238207162799,0.9855597708374262,0,899,396.75,79.31634,390.95,78.21368,0.6633474,64.22941,0.25202274,0.002157124299672968,298.93,40.643063,526.49,123680.0,0.078343615,9.531246,0.0,331.4602564102564,0.3794588,63.984146,-0.2452629,0.77912647,2.0218533e-11
139031.31986880302,230363895.0,42.129047,542.9512858116537,0.9841105006635189,0,900,396.75,76.663666,389.55,74.91505,0.63457453,65.30312,0.26054764,0.0021209034602017725,334.59350000000006,42.673088,515.54,124168.0,0.08214282,9.663728,0.0,326.70963114754096,0.5447722,64.54183,-0.76129967,0.7308696,1.9353503e-11
139489.37463784218,230622452.0,36.283207,558.8851318740825,0.9859253084287047,0,901,396.75,78.0743,391.6,76.36626,0.6822524,66.026596,0.27498668,0.002183145046383135,332.5685,35.89151,508.85,124677.0,0.084600665,9.262486,0.0,338.9597249508841,-0.3909474,65.855125,-0.17147401,0.7514091,2.2383338e-11
139943.81954717636,230876580.0,37.595245,563.3246071015984,0.986730326898396,0,902,396.75,81.97045,390.65,82.24928,0.66847336,62.640213,0.26512855,0.0022004867464906186,339.24950000000007,36.667156,516.72,125176.0,0.080210924,9.44251,0.0,338.44939879759517,-0.9273547,63.45012,0.8099008,0.73307425,1.996338e-11
140396.21970391273,231134892.0,35.71631,565.8707146495934,0.9869883609935641,0,903,396.75,83.01122,392.2,83.93236,0.6641469,65.878586,0.27471125,0.0022104324790999746,340.12050000000005,35.05107,507.75,125680.0,0.08391581,9.468971,0.0,334.237003968254,-0.66452,66.0039,0.12530525,0.71565163,2.2734956e-11
140852.94921851158,231391642.0,36.70245,560.5068028608778,0.9857427161186934,0,904,396.75,80.909386,390.15,81.55631,0.6405644,67.33686,0.26161242,0.0021894796986753036,338.56700000000006,36.741096,517.88,126172.0,0.08080535,9.660893,0.0,328.40569105691054,0.039383125,66.77861,-0.5582485,0.738329,2.005159e-11
141308.70601773262,231650384.0,42.021282,561.7030847099701,0.9860143130645156,0,905,396.75,80.45337,390.25,80.25367,0.67475355,66.086365,0.27887818,0.0021941526746483207,354.20149999999995,41.90108,495.72,126682.0,0.08765669,9.5145035,0.0,334.76529411764704,-0.11947708,66.14901,0.062649004,0.72591805,2.0182106e-11
141767.8457491398,231900161.0,35.545837,557.5644678264164,0.9878004556521773,0,906,396.75,79.941925,391.6,79.53071,0.6695373,66.156296,0.24630126,0.002177986202446939,334.52700000000004,35.180824,509.89,127176.0,0.07554703,8.829709,0.0,342.4633603238866,-0.3642455,66.31846,0.16216803,0.7685325,1.9891713e-11
142224.14315867424,232156852.0,60.202446,561.0375922606894,0.9857010850682855,0,907,396.75,79.84803,392.6,79.88018,0.6550454,67.84645,0.2525969,0.002191553094768318,332.412,61.344524,523.26,127674.0,0.077312835,9.548074,0.0,331.6979919678715,1.1428609,67.37569,-0.4707657,0.78432924,2.1616002e-11
142690.3863852024,232413426.0,47.210083,549.06963883696,0.9850346921011806,0,908,396.75,79.06062,390.6,78.50301,0.6529702,67.59635,0.2569755,0.002144803276706875,330.579,47.811195,515.65,128174.0,0.07843204,9.671705,0.0,330.061,0.60184807,66.8512,-0.74515545,0.73511904,1.9906823e-11
143156.6243236065,232662614.0,49.35101,549.0758664476756,0.9847947293892503,0,909,396.8,78.46382,396.8,78.230804,0.62135065,66.58197,0.243094,0.0021448276033112328,326.414,50.351368,514.52,128659.0,0.07735428,9.675346,0.0,325.0673195876289,1.0010989,65.67614,-0.9058172,0.7420497,1.9651733e-11
143624.04785895348,232924630.0,48.153053,547.6831623592984,0.9840661939233541,0,910,396.8,78.58515,390.65,78.00334,0.6417029,66.88481,0.25622648,0.0021393873529660097,335.5865,49.155254,507.7,129164.0,0.0783992,9.91974,0.0,320.89643564356436,1.0029762,65.84291,-1.0418978,0.7733503,2.15603e-11
144094.06424736977,233182209.0,38.420998,544.6618592653466,0.9860215857625008,0,911,396.8,79.17818,391.1,78.46583,0.65644175,65.31423,0.2543834,0.00212758538775526,337.337,38.698948,499.65,129664.0,0.07823698,9.361262,0.0,332.1939,0.2786853,65.11156,-0.20267022,0.73589087,1.9648288e-11
144563.24908185005,233437934.0,35.147373,545.6271839723257,0.9860157715156674,0,912,396.8,79.9509,393.0,79.87458,0.6307292,63.2653,0.28565517,0.002131356187391897,339.05500000000006,35.011593,516.24,130157.0,0.086774066,9.454588,0.0,322.73184584178495,-0.13508385,63.11478,-0.15052338,0.6973905,2.0338807e-11
145032.40458083153,233691653.0,38.41881,545.6613011160889,0.9864444024860859,0,913,396.8,80.458755,390.45,80.374374,0.6604403,63.931442,0.2502804,0.0021314894574847223,340.5565000000001,38.00953,503.52,130654.0,0.07835584,9.367694,0.0,336.9048289738431,-0.4085145,64.29914,0.36770067,0.76812,2.125514e-11
145492.2223956585,233951234.0,39.933075,556.7422395244423,0.9858127245679498,0,914,396.8,80.26589,390.0,80.045685,0.65562713,62.46829,0.260267,0.002174774373142353,326.856,39.525524,526.84,131156.0,0.08016421,9.560499,0.0,328.33276892430274,-0.4068038,62.98941,0.52112776,0.7463461,2.1180533e-11
145957.79808354378,234204291.0,37.92533,549.8568904291178,0.9868729189038277,0,915,396.8,79.57838,394.2,78.8319,0.6779794,63.60252,0.26285398,0.0021478784782387413,326.56800000000004,37.011696,518.26,131659.0,0.0811306,9.117571,0.0,341.47733598409536,-0.9128742,64.32697,0.72445714,0.76200336,2.081099e-11
146417.25795698166,234459955.0,40.853992,557.1759685660797,0.9865851737558842,0,916,396.8,80.38749,389.85,80.0559,0.6569531,62.562927,0.24611425,0.0021764686272112486,331.7065,41.049526,512.39,132159.0,0.07546601,9.310672,0.0,332.3378,0.19627444,63.10006,0.53713715,0.74042714,1.9895582e-11
146888.39516425133,234717487.0,44.947403,543.3661278496122,0.986108829267323,0,917,396.8,80.57765,391.7,80.39045,0.67549026,64.867836,0.27202895,0.002122523936912548,352.47900000000004,43.918766,496.15,132664.0,0.08485106,9.496947,0.0,336.6353465346534,-1.0279056,65.396255,0.5284279,0.73250574,2.0151674e-11
147358.89261865616,234974871.0,39.700165,544.1049629563553,0.9876910503953695,0,918,396.8,81.05299,391.25,80.63096,0.6899778,64.56606,0.2881518,0.0021254100115482627,320.7375,39.11699,521.75,133176.0,0.08859598,8.992482,0.0,341.32021484375,-0.5824187,65.16944,0.6033752,0.75866,2.0962785e-11
147833.20603251457,235229911.0,36.633835,539.7275145931632,0.9872980890795588,0,919,396.8,81.365555,389.45,81.06763,0.69203764,65.11073,0.27650505,0.0021083106038795436,359.256,35.624252,490.11,133683.0,0.08409302,9.170122,0.0,345.0234714003945,-1.008831,65.706825,0.59608454,0.75073963,2.1897982e-11
148290.43586039543,235486794.0,41.763523,559.893481111005,0.9872741783037782,0,920,396.8,79.897255,390.4,79.47631,0.6782248,66.87313,0.25580734,0.0021870839105898633,342.90899999999993,42.162327,499.59,134189.0,0.07937976,9.013112,0.0,337.6379446640316,0.39956737,66.90034,0.027197355,0.7638774,2.1185557e-11
